 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
3564,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12186-10674,7.283,2.306,0.264,11.886,3417.062,3901.004,3.203,3.843,0.648,1.363,0.734,0.816
3565,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12291-00793,23.183,1.493,0.491,18.292,251.419,3933.673,5.445,5.765,0.871,1.129,0.886,0.922
3566,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12319-01725,26.978,3.035,0.88,19.838,549.6,3942.641,5.765,5.765,0.861,1.048,0.954,0.931
3567,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12340-01648,0.103,1.904,0,1.281,527.821,3952.249,0.32,0.32,0.785,1,1,1
3568,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12335-01652,9.95,1.672,0.153,15.963,527.18,3948.726,4.164,4.164,0.491,1.162,0.86,0.798
3569,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12342-14474,0.103,3.46,0,1.281,4635.726,3952.89,0.32,0.32,0.785,1,1,1
3570,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12346-04108,0.103,4.591,0,1.281,1315.708,3954.171,0.32,0.32,0.785,1,1,1
3571,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12349-04113,11.181,4.016,0.8,14.902,1315.068,3952.89,4.484,4.484,0.633,1.213,0.824,0.807
3572,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12348-14470,15.387,2.763,0.311,15.542,4632.523,3952.249,4.164,5.124,0.8,1.18,0.847,0.89
3573,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12376-03481,15.284,5.238,1.289,17.354,1112.651,3961.537,4.804,4.804,0.638,1.206,0.829,0.844
3574,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12480-14146,2.359,2.925,0.133,6.076,4529.713,3996.127,1.922,1.922,0.803,1.125,0.889,0.767
3575,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12524-01462,9.027,3.749,0.259,12.902,466.647,4009.579,3.523,3.523,0.681,1.24,0.806,0.871
3576,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12541-14457,45.648,1.502,0.397,25.196,4626.437,4012.782,7.687,8.007,0.904,1.105,0.905,0.943
3577,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12617-10130,51.289,2.039,0.729,27.118,3240.268,4037.123,8.327,8.007,0.876,1.071,0.933,0.942
3578,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12707-10378,60.624,2.561,0.75,31.007,3319.377,4065.628,9.288,8.648,0.792,1.078,0.928,0.934
3579,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12738-06914,0.308,2.846,0.258,2.452,2214.092,4079.4,0.961,0.641,0.643,2.702,0.37,0.667
3580,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12881-03241,0.103,3.808,0,1.281,1038.026,4125.52,0.32,0.32,0.785,1,1,1
3581,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12879-03242,3.693,3.442,0.371,7.622,1037.385,4123.599,1.922,2.883,0.799,1.657,0.603,0.828
3582,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:12945-05934,24.209,2.026,0.255,21.275,1897.656,4143.456,6.085,5.445,0.672,1.109,0.901,0.897
3583,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13006-07199,0.103,3.346,0,1.281,2305.692,4165.555,0.32,0.32,0.785,1,1,1
3584,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13012-07195,18.772,2.933,0.646,17.729,2301.849,4164.915,5.124,5.124,0.75,1.253,0.798,0.88
3585,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13051-08868,27.389,3.555,1.225,19.495,2837.676,4177.085,5.445,6.085,0.906,1.186,0.843,0.942
3586,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13135-14929,9.745,4.22,0.437,11.466,4779.851,4205.27,3.523,3.523,0.932,1.14,0.877,0.918
3587,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13183-03291,0.103,3.333,0,1.281,1054.04,4222.245,0.32,0.32,0.785,1,1,1
3588,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13187-03297,0.205,3.222,0.159,1.812,1055.641,4223.206,0.641,0.641,0.785,2.646,0.378,0.667
3589,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13187-03292,0.718,3.48,0.192,3.811,1054.04,4222.885,0.961,1.281,0.621,1.368,0.731,0.7
3590,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13272-01856,30.466,3.119,1.126,21.197,591.236,4247.867,6.726,6.085,0.852,1.219,0.82,0.917
3591,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13329-10122,0.513,4.145,0.329,2.452,3241.549,4268.685,0.641,0.961,1,1.553,0.644,0.909
3592,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13393-04565,26.773,6.098,1.043,20.667,1458.873,4286.941,6.726,5.445,0.788,1.346,0.743,0.894
3593,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13457-13476,0.103,2.751,0,1.281,4316.087,4310.001,0.32,0.32,0.785,1,1,1
3594,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13458-13472,0.103,2.558,0,1.281,4314.805,4310.322,0.32,0.32,0.785,1,1,1
3595,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13460-13472,0.103,2.288,0,1.281,4314.805,4310.962,0.32,0.32,0.785,1,1,1
3596,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13460-13474,0.103,2.233,0,1.281,4315.446,4310.962,0.32,0.32,0.785,1,1,1
3597,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13462-13474,0.103,2.214,0,1.281,4315.446,4311.603,0.32,0.32,0.785,1,1,1
3598,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13690-13438,63.599,1.764,0.655,30.851,4299.432,4380.143,9.288,8.968,0.84,1.095,0.913,0.938
3599,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13769-10846,0.103,2.876,0,1.281,3473.752,4409.929,0.32,0.32,0.785,1,1,1
3600,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13773-10838,0.103,2.395,0,1.281,3471.189,4411.21,0.32,0.32,0.785,1,1,1
3601,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13776-10837,0.103,2.203,0,1.281,3470.869,4412.17,0.32,0.32,0.785,1,1,1
3602,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13778-10836,0.103,2.403,0,1.281,3470.549,4412.811,0.32,0.32,0.785,1,1,1
3603,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13782-10838,0.103,2.199,0,1.281,3471.189,4414.092,0.32,0.32,0.785,1,1,1
3604,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13784-10855,0.103,3.34,0,1.281,3476.634,4414.733,0.32,0.32,0.785,1,1,1
3605,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13779-10846,31.799,2.248,0.389,25.086,3470.228,4409.929,7.046,6.406,0.635,1.154,0.866,0.876
3606,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13797-07772,0.103,2.026,0,1.281,2489.212,4418.896,0.32,0.32,0.785,1,1,1
3607,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13803-07776,0.103,2.51,0,1.281,2490.493,4420.818,0.32,0.32,0.785,1,1,1
3608,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13803-07778,0.103,3.111,0,1.281,2491.134,4420.818,0.32,0.32,0.785,1,1,1
3609,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13803-07769,2.667,3.102,1.155,5.811,2487.291,4419.857,1.922,1.922,0.993,1.081,0.925,0.867
3610,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13805-07782,1.641,2.654,0.396,5.998,2491.454,4420.818,2.242,1.281,0.573,2.053,0.487,0.744
3611,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13811-07786,0.718,2.094,0.109,5.17,2493.376,4422.419,0.961,1.922,0.338,3.359,0.298,0.56
3612,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13813-07775,11.797,1.797,0.197,16.636,2487.611,4422.099,5.445,3.843,0.536,1.976,0.506,0.742
3613,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13928-03545,13.13,6.637,0.983,13.918,1133.469,4458.611,3.843,4.484,0.852,1.271,0.787,0.905
3614,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:13926-02272,74.677,1.805,0.634,33.647,722.871,4455.088,9.608,10.569,0.829,1.122,0.891,0.941
3615,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14006-11359,9.54,1.73,0.329,13.886,3635.813,4483.913,4.484,4.164,0.622,1.416,0.706,0.788
3616,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14121-07742,20.003,1.998,0.781,17.276,2477.042,4520.425,5.445,4.804,0.842,1.24,0.806,0.911
3617,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14159-12988,17.541,3.06,0.889,15.464,4157.548,4532.596,4.804,4.804,0.922,1.072,0.933,0.929
3618,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14278-01681,4.821,4.456,0.675,8.185,537.109,4571.99,2.883,2.242,0.904,1.331,0.751,0.895
3619,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14280-14987,3.385,4.267,0.247,7.998,4799.068,4572.63,2.242,2.242,0.665,1.19,0.84,0.805
3620,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14381-03820,0.205,2.275,0.003,1.812,1223.147,4605.619,0.641,0.641,0.785,2.646,0.378,0.667
3621,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14481-08531,0.615,3.57,0.317,3.093,2731.664,4637.647,1.281,0.641,0.809,2.082,0.48,0.857
3622,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14587-11262,19.9,2.555,0.581,17.089,3604.105,4669.355,5.765,5.124,0.856,1.23,0.813,0.896
3623,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14635-14003,7.899,4.97,0.392,11.09,4483.273,4685.689,3.203,3.523,0.807,1.291,0.775,0.865
3624,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14689-03038,17.438,2.663,1.043,15.652,970.447,4702.344,5.124,4.484,0.894,1.206,0.829,0.921
3625,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14709-06262,2.359,4.153,0.474,6.904,2004.95,4709.71,1.601,2.562,0.622,1.895,0.528,0.73
3626,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14784-11233,28.927,1.243,0.216,21.573,3594.817,4732.13,6.085,6.085,0.781,1.241,0.806,0.92
3627,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14883-04289,0.205,1.947,0.049,1.922,1373.679,4766.4,0.32,0.641,0.698,2,0.5,1
3628,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14939-09732,11.591,2.778,0.529,13.465,3115.359,4782.414,3.523,4.804,0.803,1.439,0.695,0.879
3629,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14966-08519,2.052,4.563,0.362,5.358,2727.5,4792.663,1.922,1.601,0.898,1.008,0.992,0.833
3630,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14984-11727,0.205,2.515,0.019,1.922,3755.918,4798.748,0.32,0.641,0.698,2,0.5,1
3631,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14987-11729,0.718,2.388,0.132,3.811,3756.238,4799.388,0.961,1.601,0.621,2.863,0.349,0.667
3632,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14993-11728,0.41,2.506,0.039,3.358,3755.597,4801.63,1.281,0.961,0.457,3.85,0.26,0.571
3633,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:14990-11724,6.565,2.531,0.145,15.51,3753.356,4799.068,3.203,3.843,0.343,1.24,0.806,0.719
3634,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:15005-06898,66.984,2.748,1.553,31.194,2204.484,4800.99,9.608,9.608,0.865,1.031,0.97,0.934
3635,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:15034-03242,0.103,3.107,0,1.281,1038.346,4815.082,0.32,0.32,0.785,1,1,1
3636,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:15027-03215,239.522,3.748,1.92,66.355,1020.09,4804.513,19.217,16.975,0.684,1.174,0.852,0.941
3637,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:15061-03207,0.718,3.142,0.15,2.718,1026.816,4823.409,0.961,0.961,1,1.596,0.626,0.875
3638,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:15575-02107,84.217,2.376,1.616,36.287,669.704,4982.909,10.569,11.21,0.804,1.141,0.876,0.936
3639,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:15582-05141,68.83,1.079,0.179,31.569,1641.753,4985.791,9.608,9.608,0.868,1.034,0.967,0.949
3640,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:15720-05447,37.852,1.967,0.604,23.837,1741.039,5031.591,7.366,6.726,0.837,1.073,0.932,0.925
3641,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:15793-07566,0.103,3.529,0,1.281,2423.235,5058.174,0.32,0.32,0.785,1,1,1
3642,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:15792-07562,3.077,3.022,0.166,7.622,2420.673,5056.893,2.562,2.242,0.666,1.122,0.891,0.741
3643,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:15931-06959,19.9,5.219,0.578,17.089,2226.263,5099.811,5.445,5.124,0.856,1.193,0.838,0.911
3644,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:16200-08853,17.233,2.574,0.318,19.619,2832.552,5186.286,5.765,4.484,0.563,1.184,0.845,0.848
3645,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:16266-08389,0.103,2.961,0,1.281,2686.825,5209.666,0.32,0.32,0.785,1,1,1
3646,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:16265-08393,3.283,3.021,0.161,7.81,2687.145,5208.065,1.922,2.562,0.676,1.291,0.775,0.78
3647,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:16725-08334,2.872,2.344,0.244,7.357,2668.249,5355.714,2.242,2.242,0.667,2.15,0.465,0.778
3648,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:16830-09583,5.334,5.203,0.542,8.638,3067.637,5389.343,3.203,2.242,0.898,1.271,0.787,0.889
3649,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:16877-06839,13.13,3.74,0.639,13.465,2188.47,5403.436,4.164,4.164,0.91,1.127,0.887,0.914
3650,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:16914-08130,83.397,1.741,0.717,34.397,2598.748,5412.083,10.249,10.569,0.886,1.047,0.955,0.953
3651,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:17690-12660,39.698,2.619,1.257,23.572,4050.895,5662.542,7.687,6.726,0.898,1.139,0.878,0.949
3652,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:18544-08632,73.959,1.167,0.236,32.21,2759.848,5934.139,9.608,10.249,0.896,1.073,0.932,0.95
3653,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:18626-07318,0.205,1.425,0.052,1.922,2343.805,5965.206,0.32,0.641,0.698,2,0.5,1
3654,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:18627-07334,34.877,1.581,0.289,23.087,2345.727,5962.003,6.726,8.007,0.822,1.382,0.724,0.909
3655,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:18921-07965,38.057,2.13,0.513,24.18,2547.183,6056.485,7.687,7.046,0.818,1.122,0.891,0.923
3656,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:19480-06841,24.414,4.619,0.986,18.713,2188.15,6235.842,5.765,6.406,0.876,1.284,0.779,0.912
3657,t:4/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:10228-09308,26866153.49,1.486,0.244,25029.203,0,0,5962.644,6551.958,0.539,1.099,0.626,0.688
3658,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:00691-09049,0.103,3.963,0,0.906,2898.209,221.313,0.32,0.32,1,1,1,1
3659,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:00694-09044,0.103,4.939,0,0.906,2896.608,222.274,0.32,0.32,1,1,1,1
3660,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:00693-09046,6.155,4.503,0.444,15.885,2895.967,219.712,2.883,4.484,0.307,1.872,0.534,0.638
3661,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:01159-06306,0.821,3.783,0.317,4.264,2019.042,370.563,1.281,1.281,0.567,1.205,0.83,0.667
3662,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02051-11213,12.412,2.883,0.341,17.166,3588.732,654.972,5.124,4.164,0.529,1.554,0.643,0.791
3663,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02054-07460,50.571,2.675,0.715,27.04,2385.121,654.011,8.648,7.687,0.869,1.247,0.802,0.925
3664,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02074-08286,24.106,3.631,0.574,19.541,2650.953,661.377,5.765,6.085,0.793,1.156,0.865,0.897
3665,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02129-09340,0.103,1.9,0,1.281,2991.411,681.875,0.32,0.32,0.785,1,1,1
3666,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02137-09338,16.823,1.878,0.095,18.713,2988.528,681.875,4.804,5.124,0.604,1.142,0.876,0.856
3667,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02341-12230,12.002,7.315,1.298,12.825,3915.097,747.853,4.164,3.843,0.917,1.094,0.914,0.911
3668,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02396-12002,0.103,2.554,0,1.281,3843.995,767.39,0.32,0.32,0.785,1,1,1
3669,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02396-12004,99.809,3.705,1.045,39.988,3839.19,761.625,11.21,11.85,0.784,1.038,0.964,0.941
3670,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02468-11832,0.103,1.779,0,1.281,3789.547,790.45,0.32,0.32,0.785,1,1,1
3671,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02467-11840,0.308,1.955,0.023,2.718,3791.789,789.809,0.641,0.961,0.524,1.567,0.638,0.6
3672,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02471-11834,0.41,1.888,0.058,2.452,3789.867,791.09,0.961,0.641,0.857,1.468,0.681,0.8
3673,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02473-11834,0.103,1.959,0,1.281,3790.188,792.051,0.32,0.32,0.785,1,1,1
3674,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02469-11838,1.949,1.984,0.118,8.981,3790.508,789.489,2.242,2.883,0.304,3.413,0.293,0.521
3675,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02474-11836,0.103,1.757,0,1.281,3790.828,792.371,0.32,0.32,0.785,1,1,1
3676,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02476-11836,0.103,2.229,0,1.281,3790.828,793.012,0.32,0.32,0.785,1,1,1
3677,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02645-11623,6.155,6.861,0.932,9.809,3721.328,845.538,2.883,3.203,0.804,1.105,0.905,0.839
3678,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02724-10610,6.873,2.898,0.76,9.654,3396.884,871.16,2.883,2.883,0.927,1.04,0.961,0.918
3679,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02810-10702,10.155,4.544,0.353,12.449,3425.71,898.384,4.164,3.523,0.823,1.347,0.742,0.872
3680,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02861-08231,8.617,2.363,0.464,11.013,2634.939,914.398,2.883,3.843,0.893,1.416,0.706,0.913
3681,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:02974-10477,9.13,3.383,0.219,20.072,3353.967,950.269,3.523,4.804,0.285,1.605,0.623,0.721
3682,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03115-13342,16.207,2.15,0.606,15.542,4270.927,995.108,4.804,5.124,0.843,1.121,0.892,0.903
3683,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03239-10650,30.158,2.468,0.657,21.197,3407.454,1034.503,7.366,5.765,0.843,1.497,0.668,0.922
3684,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03341-08466,21.747,3.59,0.397,17.276,2708.924,1067.492,5.124,5.445,0.916,1.098,0.911,0.94
3685,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03647-07868,0.103,4.424,0,1.281,2519.959,1168.059,0.32,0.32,0.785,1,1,1
3686,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03649-07866,0.513,4.571,0.272,3.171,2518.998,1168.38,0.961,0.961,0.641,1.848,0.541,0.667
3687,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03652-07869,0.103,3.9,0,1.281,2520.279,1169.661,0.32,0.32,0.785,1,1,1
3688,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03756-11176,9.848,4.688,0.507,12.449,3577.522,1201.048,3.843,4.164,0.798,1.651,0.606,0.877
3689,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03785-11046,8.617,3.631,0.229,12.184,3536.206,1210.657,3.523,3.523,0.729,1.145,0.873,0.836
3690,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03794-09857,15.695,5.027,0.461,14.824,3154.753,1212.898,4.484,4.804,0.897,1.096,0.912,0.913
3691,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:03836-09629,27.799,2.561,0.767,19.651,3081.089,1225.389,5.765,6.406,0.905,1.121,0.892,0.934
3692,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04044-10459,38.057,1.857,0.589,23.197,3346.28,1291.687,7.366,7.046,0.889,1.206,0.829,0.936
3693,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04117-09289,9.95,3.297,0.454,12.372,2973.155,1316.669,3.843,3.843,0.817,1.092,0.915,0.87
3694,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04212-16288,16.207,1.245,0.159,15.995,5214.471,1346.775,4.484,4.804,0.796,1.251,0.799,0.9
3695,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04240-09831,87.397,2.252,1.033,35.225,3143.223,1352.861,10.89,10.249,0.885,1.04,0.961,0.954
3696,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04361-14448,48.725,2.724,0.631,26.024,4623.555,1392.575,7.687,8.327,0.904,1.029,0.971,0.942
3697,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04533-10816,11.694,4.466,0.352,13.012,3462.221,1449.905,4.164,3.843,0.868,1.119,0.894,0.894
3698,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04830-07933,0.41,4.18,0.353,2.265,2540.457,1546.63,0.641,0.961,1,2.031,0.492,0.8
3699,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04831-07935,0.308,4.478,0.293,2.718,2541.098,1546.95,0.641,0.961,0.524,1.567,0.638,0.6
3700,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04831-09405,47.904,1.395,0.412,25.759,3008.706,1543.107,7.366,8.327,0.907,1.131,0.884,0.948
3701,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04933-06301,11.899,2.783,0.278,15.808,2015.839,1578.017,4.484,4.164,0.598,1.313,0.762,0.826
3702,t:5/7 - 0h_to_24h_timecourse_B3 Region1_Merged_RAW_ch01.tif:04929-09733,40.416,2.934,1.093,23.947,3113.757,1575.135,7.046,7.366,0.886,1.108,0.902,0.943
